ID,回,年,月,日,水路,タイプ,レース番号,競技名,競技性別,リレー年齢区分,リレー実年齢合計,リレータイム,リレー大会新差,リレー泳順,個人年齢区分,順位,選手名,性別,チーム名,個人タイム,個人大会新差,飛込タイム,LAPタイム,個人得点,チーム得点,申請タイム,ぴったり賞,大会新,大会記録,日本記録,世界記録,レーン
22,76,2024,5,11,短水路,個人,1,100m個人メドレー,女子,,,,,,65～69歳,4,岩崎良子,女子,セ・おおたか,1:44.04,,,"21.62,48.18,1:19.79",,,,,,1:30.20,1:24.14,1:15.65,5/1
23,76,2024,5,11,短水路,個人,1,100m個人メドレー,女子,,,,,,65～69歳,5,日和久美子,女子,セ・戸塚,1:54.46,,,"25.18,54.65,1:28.25",,,,,,1:30.20,1:24.14,1:15.65,5/3
24,76,2024,5,11,短水路,個人,1,100m個人メドレー,女子,,,,,,65～69歳,6,久松葉子,女子,セ・成瀬,1:54.88,,,"27.69,55.21,1:28.16",,,,,,1:30.20,1:24.14,1:15.65,4/5
25,76,2024,5,11,短水路,個人,1,100m個人メドレー,女子,,,,,,65～69歳,7,太田初美,女子,セ・越谷,1:55.43,,,"25.57,56.92,1:27.94",,,,,,1:30.20,1:24.14,1:15.65,4/8
26,76,2024,5,11,短水路,個人,1,100m個人メドレー,女子,,,,,,65～69歳,8,廣瀬伸子,女子,セ・成城,1:57.63,,,"24.69,56.04,1:29.49",,,,,,1:30.20,1:24.14,1:15.65,6/3
27,76,2024,5,11,短水路,個人,1,100m個人メドレー,女子,,,,,,65～69歳,9,近藤みゆき,女子,セ・阿佐谷,2:02.78,,,"28.53,1:00.80,1:34.52",,,,,,1:30.20,1:24.14,1:15.65,3/4
28,76,2024,5,11,短水路,個人,1,100m個人メドレー,女子,,,,,,65～69歳,10,奥野郁子,女子,セ・蘇我,2:05.31,,,"28.44,1:00.87,1:34.57",,,,,,1:30.20,1:24.14,1:15.65,3/6
29,76,2024,5,11,短水路,個人,1,100m個人メドレー,女子,,,,,,65～69歳,11,渡辺米子,女子,クリーンスパ,2:07.27,,,"26.39,59.69,1:36.55",,,,,,1:30.20,1:24.14,1:15.65,3/1
30,76,2024,5,11,短水路,個人,1,100m個人メドレー,女子,,,,,,65～69歳,12,池田則子,女子,セ・松戸,2:12.36,,,"28.67,1:02.62,1:40.92",,,,,,1:30.20,1:24.14,1:15.65,1/2
31,76,2024,5,11,短水路,個人,1,100m個人メドレー,女子,,,,,,60～64歳,1,野島久枝,女子,セ・二俣川,1:31.80,,,"18.85,42.85,1:09.89",,,,,,1:24.94,1:16.42,1:12.08,10/8
32,76,2024,5,11,短水路,個人,1,100m個人メドレー,女子,,,,,,60～64歳,2,上野真弓,女子,セ・二俣川,1:37.72,,,"21.03,44.64,1:14.96",,,,,,1:24.94,1:16.42,1:12.08,8/5
33,76,2024,5,11,短水路,個人,1,100m個人メドレー,女子,,,,,,60～64歳,3,伊藤ゆかり,女子,セ・成城,1:39.34,,,"20.62,46.41,1:14.70",,,,,,1:24.94,1:16.42,1:12.08,8/7
34,76,2024,5,11,短水路,個人,1,100m個人メドレー,女子,,,,,,60～64歳,4,高松早智子,女子,セ・南宇都宮,1:40.41,,,"21.32,47.54,1:17.90",,,,,,1:24.94,1:16.42,1:12.08,6/4
35,76,2024,5,11,短水路,個人,1,100m個人メドレー,女子,,,,,,60～64歳,5,伊藤みどり,女子,セ・能見台,1:43.05,,,"22.69,49.92,1:21.11",,,,,,1:24.94,1:16.42,1:12.08,7/7
36,76,2024,5,11,短水路,個人,1,100m個人メドレー,女子,,,,,,60～64歳,6,山本庸子,女子,セ・八王子,1:46.38,,,"22.42,51.01,1:20.66",,,,,,1:24.94,1:16.42,1:12.08,6/8
37,76,2024,5,11,短水路,個人,1,100m個人メドレー,女子,,,,,,60～64歳,7,加藤雅弓,女子,セ・新都心,1:50.57,,,"25.94,55.71,1:26.86",,,,,,1:24.94,1:16.42,1:12.08,6/5
38,76,2024,5,11,短水路,個人,1,100m個人メドレー,女子,,,,,,60～64歳,8,野崎由美子,女子,セ・おおたか,1:54.47,,,"26.80,56.45,1:29.62",,,,,,1:24.94,1:16.42,1:12.08,5/2
39,76,2024,5,11,短水路,個人,1,100m個人メドレー,女子,,,,,,60～64歳,9,田中香苗,女子,セ・青砥,1:59.61,,,"24.49,57.95,1:31.74",,,,,,1:24.94,1:16.42,1:12.08,4/3
40,76,2024,5,11,短水路,個人,1,100m個人メドレー,女子,,,,,,60～64歳,10,原田由美子,女子,セ・慶應日吉,2:07.70,,,"26.47,58.32,1:36.65",,,,,,1:24.94,1:16.42,1:12.08,2/3
41,76,2024,5,11,短水路,個人,1,100m個人メドレー,女子,,,,,,60～64歳,11,中村清美,女子,セ・蘇我,2:17.23,,,"32.98,1:10.38,1:45.91",,,,,,1:24.94,1:16.42,1:12.08,1/5
42,76,2024,5,11,短水路,個人,1,100m個人メドレー,女子,,,,,,55～59歳,1,田中貴子,女子,セ・清瀬,1:25.21,,,"17.15,39.72,1:05.11",,,,,,1:18.42,1:14.20,1:09.08,10/1
43,76,2024,5,11,短水路,個人,1,100m個人メドレー,女子,,,,,,55～59歳,2,羽山恵津子,女子,セ・葛西,1:32.55,,,"18.33,43.75,1:10.65",,,,,,1:18.42,1:14.20,1:09.08,9/7
44,76,2024,5,11,短水路,個人,1,100m個人メドレー,女子,,,,,,55～59歳,3,生田目則子,女子,セ・自由が丘,1:33.48,,,"18.00,40.75,1:10.62",,,,,,1:18.42,1:14.20,1:09.08,9/1
45,76,2024,5,11,短水路,個人,1,100m個人メドレー,女子,,,,,,55～59歳,4,角南美貴,女子,セ・我孫子,1:43.62,,,"20.85,48.72,1:17.54",,,,,,1:18.42,1:14.20,1:09.08,6/2
46,76,2024,5,11,短水路,個人,1,100m個人メドレー,女子,,,,,,55～59歳,5,蔵屋由紀子,女子,セ・新川崎,1:55.42,,,"24.98,53.55,1:27.65",,,,,,1:18.42,1:14.20,1:09.08,4/2
47,76,2024,5,11,短水路,個人,1,100m個人メドレー,女子,,,,,,55～59歳,6,佐々木夕子,女子,セ・市ヶ尾,2:07.08,,,"31.13,1:04.06,1:39.50",,,,,,1:18.42,1:14.20,1:09.08,3/7
48,76,2024,5,11,短水路,個人,1,100m個人メドレー,女子,,,,,,55～59歳,,小池淳子,女子,セ・長津田,,,,,,,,,,1:18.42,1:14.20,1:09.08,6/6
49,76,2024,5,11,短水路,個人,1,100m個人メドレー,女子,,,,,,50～54歳,1,舘野美香,女子,セ・目黒,1:14.56,,,"15.17,34.33,56.62",,,,,TRUE,1:15.22,1:10.81,1:07.04,12/2
50,76,2024,5,11,短水路,個人,1,100m個人メドレー,女子,,,,,,50～54歳,2,広瀬百合香,女子,セ・戸塚,1:18.05,,,"15.93,35.76,59.52",,,,,,1:15.22,1:10.81,1:07.04,11/5
51,76,2024,5,11,短水路,個人,1,100m個人メドレー,女子,,,,,,50～54歳,3,梅澤亮子,女子,セ・桶川北本,1:19.67,,,"15.83,34.77,59.88",,,,,,1:15.22,1:10.81,1:07.04,11/7
52,76,2024,5,11,短水路,個人,1,100m個人メドレー,女子,,,,,,50～54歳,4,佐々木美佐,女子,セ・平塚,1:20.48,,,"16.42,36.67,1:00.67",,,,,,1:15.22,1:10.81,1:07.04,11/2
53,76,2024,5,11,短水路,個人,1,100m個人メドレー,女子,,,,,,50～54歳,5,小泉未歌,女子,セ・宇都宮,1:22.75,,,"16.64,37.31,1:03.45",,,,,,1:15.22,1:10.81,1:07.04,11/8
54,76,2024,5,11,短水路,個人,1,100m個人メドレー,女子,,,,,,50～54歳,6,鎌田和代,女子,セ・千葉みなと,1:25.84,,,"16.99,38.46,1:04.95",,,,,,1:15.22,1:10.81,1:07.04,10/7
55,76,2024,5,11,短水路,個人,1,100m個人メドレー,女子,,,,,,50～54歳,7,溝呂木友子,女子,セ・阿佐谷,1:27.07,,,"18.65,40.17,1:06.13",,,,,,1:15.22,1:10.81,1:07.04,10/2
56,76,2024,5,11,短水路,個人,1,100m個人メドレー,女子,,,,,,50～54歳,8,大島江理子,女子,セ・大森,1:31.55,,,"18.38,43.20,1:09.71",,,,,,1:15.22,1:10.81,1:07.04,8/1
57,76,2024,5,11,短水路,個人,1,100m個人メドレー,女子,,,,,,50～54歳,9,佐藤洋子,女子,セ・成城,1:32.52,,,"20.54,44.39,1:10.32",,,,,,1:15.22,1:10.81,1:07.04,8/3
58,76,2024,5,11,短水路,個人,1,100m個人メドレー,女子,,,,,,50～54歳,10,比留川美緒,女子,セ・平塚,1:37.00,,,"19.35,45.44,1:14.73",,,,,,1:15.22,1:10.81,1:07.04,9/6
59,76,2024,5,11,短水路,個人,1,100m個人メドレー,女子,,,,,,50～54歳,11,高間智子,女子,セ・自由が丘,1:41.41,,,"20.02,45.54,1:17.39",,,,,,1:15.22,1:10.81,1:07.04,7/3
60,76,2024,5,11,短水路,個人,1,100m個人メドレー,女子,,,,,,50～54歳,12,小山香津子,女子,セ・藤沢,2:00.88,,,"27.81,1:00.55,1:33.32",,,,,,1:15.22,1:10.81,1:07.04,7/8
61,76,2024,5,11,短水路,個人,1,100m個人メドレー,女子,,,,,,45～49歳,1,木村美佐子,女子,セ・南宇都宮,1:22.22,,,"17.21,38.34,1:02.73",,,,,,1:14.91,1:07.55,1:05.61,10/6
62,76,2024,5,11,短水路,個人,1,100m個人メドレー,女子,,,,,,45～49歳,2,飯澤美香,女子,セ・我孫子,1:24.41,,,"17.82,39.91,1:04.33",,,,,,1:14.91,1:07.55,1:05.61,7/4
63,76,2024,5,11,短水路,個人,1,100m個人メドレー,女子,,,,,,45～49歳,3,関康代,女子,セ・宇都宮,1:28.46,,,"17.33,40.92,1:07.38",,,,,,1:14.91,1:07.55,1:05.61,9/3
64,76,2024,5,11,短水路,個人,1,100m個人メドレー,女子,,,,,,45～49歳,4,芳賀加代子,女子,セ・南青山,1:32.48,,,"18.27,42.08,1:10.34",,,,,,1:14.91,1:07.55,1:05.61,9/4
65,76,2024,5,11,短水路,個人,1,100m個人メドレー,女子,,,,,,45～49歳,5,高橋麻子,女子,セ・市ヶ尾,1:33.07,,,"18.81,42.34,1:10.97",,,,,,1:14.91,1:07.55,1:05.61,8/6
66,76,2024,5,11,短水路,個人,1,100m個人メドレー,女子,,,,,,45～49歳,6,佐藤桂子,女子,セ・横浜,1:36.72,,,"19.57,45.61,1:14.85",,,,,,1:14.91,1:07.55,1:05.61,8/2
67,76,2024,5,11,短水路,個人,1,100m個人メドレー,女子,,,,,,45～49歳,7,赤坂恵美子,女子,セ・志木,1:47.44,,,"21.49,49.50,1:21.47",,,,,,1:14.91,1:07.55,1:05.61,6/1
68,76,2024,5,11,短水路,個人,1,100m個人メドレー,女子,,,,,,45～49歳,8,奈良佳枝,女子,セ・蘇我,1:50.17,,,"26.82,53.51,1:24.66",,,,,,1:14.91,1:07.55,1:05.61,5/5
69,76,2024,5,11,短水路,個人,1,100m個人メドレー,女子,,,,,,45～49歳,9,平林由美,女子,CS南行徳,1:50.31,,,"24.11,52.48,1:24.57",,,,,,1:14.91,1:07.55,1:05.61,6/7
70,76,2024,5,11,短水路,個人,1,100m個人メドレー,女子,,,,,,40～44歳,1,上沢絵里奈,女子,セ・トレッサ,1:23.37,,,"17.42,38.56,1:04.25",,,,,,1:12.68,1:06.49,1:04.19,10/4
71,76,2024,5,11,短水路,個人,1,100m個人メドレー,女子,,,,,,40～44歳,2,山田未紗子,女子,セ・越谷,1:26.78,,,"18.18,41.82,1:06.31",,,,,,1:12.68,1:06.49,1:04.19,9/2
72,76,2024,5,11,短水路,個人,1,100m個人メドレー,女子,,,,,,40～44歳,3,関川晶子,女子,セ・下北沢,1:27.05,,,"17.14,39.53,1:06.02",,,,,,1:12.68,1:06.49,1:04.19,10/3
73,76,2024,5,11,短水路,個人,1,100m個人メドレー,女子,,,,,,40～44歳,4,小野真佐子,女子,セ・阿佐谷,1:30.79,,,"18.96,40.63,1:08.17",,,,,,1:12.68,1:06.49,1:04.19,7/5
74,76,2024,5,11,短水路,個人,1,100m個人メドレー,女子,,,,,,40～44歳,5,溝井花代子,女子,セ・葛西,1:34.18,,,"19.93,44.76,1:12.67",,,,,,1:12.68,1:06.49,1:04.19,8/4
75,76,2024,5,11,短水路,個人,1,100m個人メドレー,女子,,,,,,40～44歳,6,谷美希子,女子,セ・府中,1:59.22,,,"24.01,52.00,1:26.97",,,,,,1:12.68,1:06.49,1:04.19,4/6
76,76,2024,5,11,短水路,個人,1,100m個人メドレー,女子,,,,,,35～39歳,1,菊地美春,女子,セ・目黒,1:17.18,,,"15.09,35.07,58.34",,,,,,1:10.75,1:03.17,1:03.17,12/1
77,76,2024,5,11,短水路,個人,1,100m個人メドレー,女子,,,,,,30～34歳,1,稲恒優里奈,女子,セ・おおたか,1:12.71,,,"14.96,33.17,55.10",,,,,,1:09.92,1:02.55,1:02.52,12/6
78,76,2024,5,11,短水路,個人,1,100m個人メドレー,女子,,,,,,25～29歳,1,志賀菜々美,女子,セ・二俣川,1:13.23,,,"14.79,32.59,55.73",,,,,,1:06.72,1:01.79,1:01.79,12/8
79,76,2024,5,11,短水路,個人,1,100m個人メドレー,女子,,,,,,25～29歳,2,遠藤桃,女子,セ・越谷,1:13.73,,,"15.39,34.29,55.97",,,,,,1:06.72,1:01.79,1:01.79,11/4
80,76,2024,5,11,短水路,個人,1,100m個人メドレー,女子,,,,,,25～29歳,3,嶋田菜々子,女子,セ・おおたか,1:15.58,,,"15.17,33.99,57.24",,,,,,1:06.72,1:01.79,1:01.79,11/3
81,76,2024,5,11,短水路,個人,1,100m個人メドレー,女子,,,,,,25～29歳,4,高橋由子,女子,セ・川越,1:18.98,,,"15.85,36.53,1:00.33",,,,,,1:06.72,1:01.79,1:01.79,12/7
82,76,2024,5,11,短水路,個人,1,100m個人メドレー,女子,,,,,,25～29歳,5,石井理桜子,女子,セ・市川,1:19.84,,,"16.18,37.21,1:00.49",,,,,,1:06.72,1:01.79,1:01.79,11/1
83,76,2024,5,11,短水路,個人,1,100m個人メドレー,女子,,,,,,25～29歳,6,片桐由里恵,女子,セ・Ｓ湘南台,1:35.13,,,"19.80,43.51,1:12.25",,,,,,1:06.72,1:01.79,1:01.79,8/8
84,76,2024,5,11,短水路,個人,1,100m個人メドレー,女子,,,,,,18～24歳,1,渡辺美楓,女子,セ・谷津,1:09.17,,,"14.06,31.71,52.35",,,,,,1:06.66,,,12/5
85,76,2024,5,11,短水路,個人,1,100m個人メドレー,女子,,,,,,18～24歳,2,高﨑優奈,女子,セ・清瀬,1:11.74,,,"14.89,32.40,54.66",,,,,,1:06.66,,,12/4
86,76,2024,5,11,短水路,個人,1,100m個人メドレー,女子,,,,,,18～24歳,3,岡田星理,女子,セ・谷津,1:15.09,,,"14.89,33.71,56.55",,,,,,1:06.66,,,12/3
87,76,2024,5,11,短水路,個人,1,100m個人メドレー,女子,,,,,,18～24歳,4,宮坂茉優,女子,セ・我孫子,1:19.14,,,"15.88,36.09,1:00.24",,,,,,1:06.66,,,10/5
88,76,2024,5,11,短水路,個人,2,100m個人メドレー,男子,,,,,,80～84歳,,眞壁功,男子,セ・藤沢,,,,,,,,,,1:46.24,1:27.38,1:23.73,2/5
89,76,2024,5,11,短水路,個人,2,100m個人メドレー,男子,,,,,,75～79歳,1,今修二,男子,セ・越谷,1:41.95,,,"22.11,50.87,1:18.30",,,,,,1:30.26,1:21.25,1:17.58,3/7
90,76,2024,5,11,短水路,個人,2,100m個人メドレー,男子,,,,,,75～79歳,2,岡本孝夫,男子,セ・新川崎,2:27.29,,,"33.94,1:14.07,1:55.09",,,,,,1:30.26,1:21.25,1:17.58,1/2
91,76,2024,5,11,短水路,個人,2,100m個人メドレー,男子,,,,,,70～74歳,1,吉澤隆,男子,セ・清瀬,1:27.27,,,"18.17,40.49,1:05.88",,,,,,1:23.83,1:13.11,1:06.98,4/5
92,76,2024,5,11,短水路,個人,2,100m個人メドレー,男子,,,,,,70～74歳,2,菱沼和男,男子,セ・葛西,1:43.24,,,"23.38,49.55,1:20.90",,,,,,1:23.83,1:13.11,1:06.98,2/2
93,76,2024,5,11,短水路,個人,2,100m個人メドレー,男子,,,,,,70～74歳,,高橋修一,男子,セ・我孫子,,,,,,,,,,1:23.83,1:13.11,1:06.98,1/7
94,76,2024,5,11,短水路,個人,2,100m個人メドレー,男子,,,,,,65～69歳,1,山梨英克,男子,セ・我孫子,1:31.65,,,"19.01,44.26,1:10.16",,,,,,1:15.90,1:10.47,1:05.43,3/4
95,76,2024,5,11,短水路,個人,2,100m個人メドレー,男子,,,,,,65～69歳,2,竹内新,男子,セ・府中,1:41.63,,,"20.30,50.03,1:19.50",,,,,,1:15.90,1:10.47,1:05.43,4/8
96,76,2024,5,11,短水路,個人,2,100m個人メドレー,男子,,,,,,65～69歳,3,折居彰,男子,セ・阿佐谷,1:43.93,,,"24.02,51.29,1:19.93",,,,,,1:15.90,1:10.47,1:05.43,1/5
97,76,2024,5,11,短水路,個人,2,100m個人メドレー,男子,,,,,,65～69歳,4,赤坂吉昭,男子,セ・葛西,1:48.28,,,"23.20,52.51,1:23.93",,,,,,1:15.90,1:10.47,1:05.43,3/5
98,76,2024,5,11,短水路,個人,2,100m個人メドレー,男子,,,,,,65～69歳,5,柴田三千男,男子,墨田区体育館,1:57.91,,,"26.27,59.24,1:32.04",,,,,,1:15.90,1:10.47,1:05.43,2/6
99,76,2024,5,11,短水路,個人,2,100m個人メドレー,男子,,,,,,60～64歳,1,渡部佳彦,男子,セ・市川,1:11.78,,,"14.38,33.28,54.26",,,,,,1:11.11,1:04.21,1:03.20,10/1
100,76,2024,5,11,短水路,個人,2,100m個人メドレー,男子,,,,,,60～64歳,2,菊池千二,男子,セ・市ヶ尾,1:13.99,,,"14.33,34.26,56.19",,,,,,1:11.11,1:04.21,1:03.20,5/7
101,76,2024,5,11,短水路,個人,2,100m個人メドレー,男子,,,,,,60～64歳,3,下家成人,男子,セ・二俣川,1:17.68,,,"15.42,34.39,58.66",,,,,,1:11.11,1:04.21,1:03.20,8/7
102,76,2024,5,11,短水路,個人,2,100m個人メドレー,男子,,,,,,60～64歳,4,久保田勝己,男子,セ・阿佐谷,1:23.54,,,"17.07,39.29,1:04.97",,,,,,1:11.11,1:04.21,1:03.20,5/1
103,76,2024,5,11,短水路,個人,2,100m個人メドレー,男子,,,,,,60～64歳,5,中村幸弘,男子,セ・越谷,1:25.18,,,"16.80,39.39,1:03.30",,,,,,1:11.11,1:04.21,1:03.20,6/1
104,76,2024,5,11,短水路,個人,2,100m個人メドレー,男子,,,,,,60～64歳,6,若島健二,男子,セ・二俣川,1:27.03,,,"19.09,42.02,1:06.85",,,,,,1:11.11,1:04.21,1:03.20,4/4
105,76,2024,5,11,短水路,個人,2,100m個人メドレー,男子,,,,,,60～64歳,7,大塚克,男子,セ・市川,1:29.12,,,"17.03,40.88,1:06.30",,,,,,1:11.11,1:04.21,1:03.20,6/8
106,76,2024,5,11,短水路,個人,2,100m個人メドレー,男子,,,,,,60～64歳,8,一色洋志,男子,セ・福生,1:30.07,,,"18.05,42.40,1:08.55",,,,,,1:11.11,1:04.21,1:03.20,4/3
107,76,2024,5,11,短水路,個人,2,100m個人メドレー,男子,,,,,,60～64歳,9,小島淳,男子,セ・柏,1:31.41,,,"18.61,42.48,1:09.70",,,,,,1:11.11,1:04.21,1:03.20,2/4
108,76,2024,5,11,短水路,個人,2,100m個人メドレー,男子,,,,,,60～64歳,10,横山恵一,男子,セ・越谷,1:32.66,,,"18.72,44.28,1:11.02",,,,,,1:11.11,1:04.21,1:03.20,4/6
109,76,2024,5,11,短水路,個人,2,100m個人メドレー,男子,,,,,,60～64歳,11,二宮博,男子,セ・横浜,1:35.66,,,"18.58,44.50,1:11.86",,,,,,1:11.11,1:04.21,1:03.20,4/2
110,76,2024,5,11,短水路,個人,2,100m個人メドレー,男子,,,,,,60～64歳,12,二宮次郎,男子,セ・南宇都宮,1:54.02,,,"23.65,56.67,1:28.31",,,,,,1:11.11,1:04.21,1:03.20,1/3
111,76,2024,5,11,短水路,個人,2,100m個人メドレー,男子,,,,,,60～64歳,13,山本勝,男子,セ・慶應日吉,1:59.76,,,"25.02,1:00.21,1:34.73",,,,,,1:11.11,1:04.21,1:03.20,2/3
112,76,2024,5,11,短水路,個人,2,100m個人メドレー,男子,,,,,,55～59歳,1,小倉和彦,男子,セ・清瀬,1:09.61,,,"14.33,32.46,51.44",,,,,,1:08.36,1:01.65,1:00.75,8/2
113,76,2024,5,11,短水路,個人,2,100m個人メドレー,男子,,,,,,55～59歳,2,阿部憲一,男子,セ・大宮宮原,1:11.19,,,"14.35,33.72,54.77",,,,,,1:08.36,1:01.65,1:00.75,9/4
114,76,2024,5,11,短水路,個人,2,100m個人メドレー,男子,,,,,,55～59歳,3,町田克浩,男子,セ・大森,1:17.06,,,"15.58,35.98,59.35",,,,,,1:08.36,1:01.65,1:00.75,6/3
115,76,2024,5,11,短水路,個人,2,100m個人メドレー,男子,,,,,,55～59歳,4,飯田正敏,男子,セ・用賀,1:21.26,,,"15.82,37.75,1:01.87",,,,,,1:08.36,1:01.65,1:00.75,6/4
116,76,2024,5,11,短水路,個人,2,100m個人メドレー,男子,,,,,,55～59歳,5,本間丈博,男子,セ・稲毛海岸,1:22.62,,,"16.85,39.45,1:04.41",,,,,,1:08.36,1:01.65,1:00.75,5/4
117,76,2024,5,11,短水路,個人,2,100m個人メドレー,男子,,,,,,55～59歳,6,塚本幸治,男子,セ・千葉みなと,1:23.58,,,"17.06,39.49,1:04.98",,,,,,1:08.36,1:01.65,1:00.75,5/5
118,76,2024,5,11,短水路,個人,2,100m個人メドレー,男子,,,,,,55～59歳,7,高田義久,男子,セ・八王子,1:27.71,,,"16.57,42.14,1:05.89",,,,,,1:08.36,1:01.65,1:00.75,5/8
119,76,2024,5,11,短水路,個人,2,100m個人メドレー,男子,,,,,,55～59歳,8,高橋潤,男子,セ・成城,1:39.27,,,"18.55,44.85,1:14.73",,,,,,1:08.36,1:01.65,1:00.75,3/1
120,76,2024,5,11,短水路,個人,2,100m個人メドレー,男子,,,,,,55～59歳,9,日暮正明,男子,セ・天王洲,1:50.26,,,"22.65,51.89,1:25.68",,,,,,1:08.36,1:01.65,1:00.75,3/2
121,76,2024,5,11,短水路,個人,2,100m個人メドレー,男子,,,,,,50～54歳,1,村野雄太,男子,セ・清瀬,1:10.65,,,"14.01,32.51,53.37",,,,,,1:04.94,59.87,57.69,9/5
122,76,2024,5,11,短水路,個人,2,100m個人メドレー,男子,,,,,,50～54歳,2,岡村勝重,男子,セ・長津田,1:12.68,,,"14.75,34.09,55.15",,,,,,1:04.94,59.87,57.69,7/5
